provenance,setting,domain,split,input_group,method,human_order,median_scores,complete,pairwise,top_region,best_of_4,rank_regret,cost_units
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0027,Static judge,0|1|3|2,2.72021990|0.03234544|0.87329851|-0.98698699,1,0.66666667,0.80000000,1.00000000,0.00000000,0.535488
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0028,Static judge,3|1|2|0,-1.08350654|0.08060562|-0.17342095|0.69640075,1,1.00000000,1.00000000,1.00000000,0.00000000,0.722741
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0029,Static judge,0|2|3|1,2.54262620|1.15299376|1.44308530|2.20045967,1,0.83333333,0.80000000,1.00000000,0.00000000,0.698419
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0030,Static judge,0|3|1|2,-0.90519350|0.37853294|-1.64594858|0.83712727,1,0.66666667,0.60000000,0.00000000,0.33333333,0.889877
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0031,Static judge,1|2|0|3,-1.09686027|0.06163350|-0.59408606|-2.94984709,1,1.00000000,1.00000000,1.00000000,0.00000000,1.097759
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0032,Static judge,2|0|3|1,0.60683147|1.80009023|3.02724405|-0.48087105,1,0.66666667,0.80000000,1.00000000,0.00000000,0.842673
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0033,Static judge,2|3|1|0,-0.47437830|-0.18971834|0.71826141|2.57863856,1,0.83333333,0.80000000,0.00000000,0.33333333,1.004941
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0034,Static judge,3|0|1|2,-1.97564306|0.74765806|-1.01402211|3.29099083,1,0.66666667,0.60000000,1.00000000,0.00000000,0.772993
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0035,Static judge,1|0|2|3,0.99707440|-0.20823858|0.12515314|0.18559334,1,0.33333333,0.40000000,0.00000000,0.33333333,0.844836
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0036,Static judge,3|0|2|1,0.49740112|-2.56810953|-0.24926575|4.38201673,1,1.00000000,1.00000000,1.00000000,0.00000000,0.867848
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0037,Static judge,2|0|3|1,0.12550308|-1.16561163|1.46037217|-0.54530570,1,1.00000000,1.00000000,1.00000000,0.00000000,0.564419
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0038,Static judge,1|2|0|3,-1.75402439|-1.85489217|-1.87268766|-3.88266509,1,0.66666667,0.60000000,0.00000000,0.66666667,0.996760
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0039,Static judge,2|0|3|1,-1.38822341|-3.07192447|1.98475370|-1.15484086,1,0.83333333,0.80000000,1.00000000,0.00000000,1.012389
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0040,Static judge,0|3|1|2,1.25205131|-0.53941173|-1.65558865|-0.67711542,1,0.83333333,0.80000000,1.00000000,0.00000000,0.777889
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0041,Static judge,0|2|1|3,1.64251347|1.20961626|0.39834856|-0.21864889,1,0.83333333,0.80000000,1.00000000,0.00000000,0.781469
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0042,Static judge,0|1|3|2,1.75043132|1.51457621|-1.15539435|-0.06172934,1,1.00000000,1.00000000,1.00000000,0.00000000,0.778305
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0043,Static judge,3|2|0|1,-0.16860120|-0.68359721|1.14781081|-1.62741827,1,0.50000000,0.40000000,0.00000000,0.33333333,0.714049
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0044,Static judge,2|3|0|1,-1.79202219|0.33414886|-2.14542256|0.10165245,1,0.16666667,0.20000000,0.00000000,1.00000000,0.696085
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0045,Static judge,3|0|2|1,1.37460063|-1.38382261|0.70866594|1.58232469,1,1.00000000,1.00000000,1.00000000,0.00000000,0.668372
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0046,Static judge,2|0|3|1,-1.21923323|-0.76331425|1.37139697|0.91987987,1,0.66666667,0.60000000,1.00000000,0.00000000,0.691886
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0047,Static judge,2|3|0|1,-0.91755708|-1.57983195|-0.48692609|-1.08838737,1,0.83333333,0.80000000,1.00000000,0.00000000,0.623080
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0048,Static judge,0|3|1|2,-1.06159375|0.13646061|0.65666716|-1.73263568,1,0.16666667,0.20000000,0.00000000,1.00000000,0.741731
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0049,Static judge,1|0|2|3,0.09188597|-1.74969058|-1.32442213|-1.19965625,1,0.33333333,0.40000000,0.00000000,0.33333333,0.630380
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0050,Static judge,1|2|0|3,1.95713269|2.06625575|-1.18506993|-1.57228726,1,0.83333333,0.80000000,1.00000000,0.00000000,1.006822
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0051,Static judge,1|2|0|3,-0.18942464|2.79716835|0.68904951|-2.46996360,1,1.00000000,1.00000000,1.00000000,0.00000000,0.545967
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0052,Static judge,1|3|2|0,-0.24854057|2.03514722|-1.90458090|-1.17482509,1,0.66666667,0.80000000,1.00000000,0.00000000,0.827530
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0053,Static judge,3|2|1|0,0.31341158|-0.14278016|0.10168502|1.77077256,1,0.66666667,0.80000000,1.00000000,0.00000000,0.654155
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0054,Static judge,2|1|3|0,-1.41402507|3.64244672|0.14972294|0.84039652,1,0.66666667,0.60000000,0.00000000,0.33333333,0.802515
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0055,Static judge,1|2|0|3,-0.77806805|-0.15184373|-1.53609927|1.07308225,1,0.33333333,0.40000000,0.00000000,1.00000000,0.985436
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0056,Static judge,3|0|2|1,0.58829551|0.21279327|-0.75466883|0.69088489,1,0.83333333,1.00000000,1.00000000,0.00000000,0.644867
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0057,Static judge,1|0|3|2,0.16089145|0.77891696|0.41662022|2.89744478,1,0.50000000,0.40000000,0.00000000,0.66666667,0.765499
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0058,Static judge,3|2|0|1,-0.43572517|0.77283930|1.39578013|0.74971842,1,0.50000000,0.60000000,0.00000000,0.33333333,0.939400
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0059,Static judge,2|3|1|0,-1.66502134|1.20381972|1.70497387|0.01122965,1,0.83333333,0.80000000,1.00000000,0.00000000,0.901598
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0060,Static judge,1|0|2|3,1.33885322|0.82468599|-1.58862185|-3.92845592,1,0.83333333,0.80000000,0.00000000,0.33333333,0.736911
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0061,Static judge,0|1|3|2,2.87662490|0.82299120|-0.12193800|0.31827537,1,1.00000000,1.00000000,1.00000000,0.00000000,0.889437
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0062,Static judge,1|3|0|2,0.91826045|0.01558971|-0.40614637|-1.64653225,1,0.50000000,0.40000000,0.00000000,0.66666667,0.572430
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0063,Static judge,1|2|3|0,0.63668899|-0.03756570|-0.85392045|-0.55674483,1,0.33333333,0.40000000,0.00000000,1.00000000,0.770784
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0064,Static judge,2|0|1|3,1.45413876|1.72121076|3.11926877|-3.35310190,1,0.83333333,0.80000000,1.00000000,0.00000000,0.924752
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0065,Static judge,3|2|1|0,-1.37068252|-1.62514567|0.66314719|2.52922242,1,0.83333333,1.00000000,1.00000000,0.00000000,0.713087
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0066,Static judge,0|2|1|3,0.60222196|-2.22849782|-1.80620915|-0.01513809,1,0.66666667,0.80000000,1.00000000,0.00000000,0.599375
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0067,Static judge,0|3|1|2,2.47159993|3.11282161|1.59601889|-2.15962340,1,0.50000000,0.40000000,0.00000000,0.66666667,0.810901
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0068,Static judge,2|0|1|3,-0.82959147|-0.68973236|2.16310504|-1.19890254,1,0.83333333,0.80000000,1.00000000,0.00000000,0.650767
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0069,Static judge,3|0|2|1,-0.46202036|-1.56363550|-1.24443780|0.76609614,1,1.00000000,1.00000000,1.00000000,0.00000000,0.905877
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0070,Static judge,0|2|3|1,3.02061607|-4.08632032|2.63582754|-1.21570895,1,1.00000000,1.00000000,1.00000000,0.00000000,0.479968
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0071,Static judge,3|0|2|1,-0.15689576|-2.42346901|-0.96949695|2.81379088,1,1.00000000,1.00000000,1.00000000,0.00000000,0.728559
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0072,Static judge,2|3|1|0,-1.19993302|-0.09393993|1.53768047|-0.84078529,1,0.83333333,0.80000000,1.00000000,0.00000000,0.725068
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0073,Static judge,3|0|2|1,-0.76381212|-1.91565001|0.46173260|1.94636896,1,0.83333333,0.80000000,1.00000000,0.00000000,1.221952
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0074,Static judge,0|2|1|3,0.57594897|0.85346040|-1.39430630|-0.83769780,1,0.50000000,0.40000000,0.00000000,0.66666667,0.713548
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0075,Static judge,3|2|0|1,1.68361397|-0.01240033|-0.44671908|2.62673674,1,0.66666667,0.60000000,1.00000000,0.00000000,0.988746
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0076,Static judge,1|0|2|3,-0.73539467|0.58691702|1.18296575|-0.26302450,1,0.50000000,0.40000000,0.00000000,0.66666667,0.952404
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0077,Static judge,3|1|0|2,-0.72395396|1.19337699|-2.77126764|1.97610291,1,1.00000000,1.00000000,1.00000000,0.00000000,0.660992
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0078,Static judge,0|2|3|1,1.29493316|-0.28967114|2.18345327|0.54947774,1,0.83333333,0.80000000,0.00000000,0.33333333,0.573087
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0079,Static judge,2|1|0|3,1.46634841|-1.42548452|-0.50164237|-0.09907072,1,0.33333333,0.20000000,0.00000000,0.66666667,0.671998
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0080,Static judge,1|0|2|3,-2.08841695|0.33546000|0.00189928|-1.38910423,1,0.66666667,0.60000000,1.00000000,0.00000000,1.004621
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0081,Static judge,2|0|1|3,-1.56855067|-1.19112252|-1.70813660|0.67023076,1,0.00000000,0.00000000,0.00000000,1.00000000,0.621029
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0082,Static judge,3|2|1|0,-0.27009258|-0.22191969|-0.24945190|2.40171115,1,0.83333333,0.80000000,1.00000000,0.00000000,0.772205
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0083,Static judge,0|2|1|3,1.53568504|0.14224147|-1.41181126|-1.40438941,1,0.66666667,0.60000000,1.00000000,0.00000000,0.820936
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0084,Static judge,1|0|2|3,1.77804092|-1.30035375|-1.43417894|-0.25014285,1,0.50000000,0.60000000,0.00000000,0.33333333,0.591204
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0085,Static judge,3|0|1|2,1.57009898|0.66677187|0.98626026|-1.47835648,1,0.33333333,0.40000000,0.00000000,0.33333333,0.715988
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0086,Static judge,1|3|0|2,-1.39467304|1.62048238|-0.26016383|-0.86420674,1,0.66666667,0.80000000,1.00000000,0.00000000,0.788194
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0087,Static judge,0|1|2|3,2.08179039|-3.98729319|-4.08877448|-2.68042778,1,0.66666667,0.80000000,1.00000000,0.00000000,0.825269
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0088,Static judge,3|1|2|0,-2.32123029|-1.28468853|1.36833752|2.24665032,1,0.83333333,0.80000000,1.00000000,0.00000000,0.858328
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0089,Static judge,1|3|2|0,-1.07595513|3.80764503|1.08798921|0.98647474,1,0.83333333,0.80000000,1.00000000,0.00000000,0.930221
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0090,Static judge,3|1|0|2,0.02463453|0.50990979|-0.42338672|2.52272294,1,1.00000000,1.00000000,1.00000000,0.00000000,0.737005
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0091,Static judge,1|2|0|3,-1.18051252|3.13224445|-1.16134593|-0.29428988,1,0.66666667,0.80000000,1.00000000,0.00000000,0.654358
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0092,Static judge,2|0|3|1,-1.70192714|-1.06112660|-1.29777013|-0.40031342,1,0.33333333,0.20000000,0.00000000,0.66666667,0.734015
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0093,Static judge,3|0|1|2,0.42049145|-0.06268334|0.25331208|-1.95355848,1,0.33333333,0.40000000,0.00000000,0.33333333,0.736320
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0094,Static judge,0|2|3|1,1.18774003|-0.99603484|2.68891019|1.16318782,1,0.83333333,0.80000000,0.00000000,0.33333333,0.799777
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0095,Static judge,1|2|3|0,-0.26480432|1.63043432|-0.00471980|-4.17637626,1,0.83333333,1.00000000,1.00000000,0.00000000,0.808314
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0096,Static judge,3|1|0|2,0.77848465|0.45983740|-0.35755158|0.89167616,1,0.83333333,0.80000000,1.00000000,0.00000000,0.806781
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0097,Static judge,3|2|1|0,-0.40254194|-0.29368303|-1.06046834|-1.36713198,1,0.16666667,0.00000000,0.00000000,0.66666667,0.602544
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0098,Static judge,3|2|1|0,-1.76470442|1.38444349|0.34378332|2.29276078,1,0.83333333,0.80000000,1.00000000,0.00000000,0.682916
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0099,Static judge,1|0|2|3,1.33818473|2.08969720|-1.42614249|-3.01604567,1,1.00000000,1.00000000,1.00000000,0.00000000,0.982680
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0100,Static judge,3|2|0|1,0.68632651|1.86157429|1.70232670|0.84610691,1,0.33333333,0.40000000,0.00000000,1.00000000,0.552139
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0101,Static judge,1|3|2|0,1.50442648|2.78200245|-0.24676306|-0.96441355,1,0.50000000,0.60000000,1.00000000,0.00000000,0.695996
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0102,Static judge,2|0|3|1,-2.33590759|0.86535924|0.57228633|-2.96189919,1,0.50000000,0.60000000,0.00000000,1.00000000,1.332415
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0103,Static judge,0|1|2|3,0.82258842|-0.96678324|-0.73254774|-2.72815734,1,0.83333333,0.80000000,1.00000000,0.00000000,0.540851
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0104,Static judge,3|2|1|0,-3.12022430|-0.68836151|-0.60613160|0.83812491,1,1.00000000,1.00000000,1.00000000,0.00000000,0.812832
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0105,Static judge,0|2|3|1,-1.45252752|1.97632091|0.06981971|-2.95756299,1,0.33333333,0.40000000,0.00000000,1.00000000,0.608942
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0106,Static judge,2|0|3|1,3.61003484|-0.31186748|1.44503363|-0.15819257,1,0.83333333,0.80000000,0.00000000,0.33333333,0.895052
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0107,Static judge,1|3|0|2,0.04330178|2.50998203|-2.07524003|1.95442161,1,1.00000000,1.00000000,1.00000000,0.00000000,0.876380
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0108,Static judge,3|0|1|2,1.21665761|-0.74147445|1.48663362|1.78523359,1,0.66666667,0.80000000,1.00000000,0.00000000,1.087149
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0109,Static judge,1|2|0|3,-0.23143702|3.46530000|0.33765339|-3.21872971,1,1.00000000,1.00000000,1.00000000,0.00000000,0.652870
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0110,Static judge,1|3|2|0,0.19084373|1.51703786|-1.63740785|0.39670626,1,0.83333333,1.00000000,1.00000000,0.00000000,0.560685
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0111,Static judge,2|3|0|1,1.73581161|-2.88840479|2.56731449|0.46281822,1,0.83333333,0.80000000,1.00000000,0.00000000,0.794937
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0112,Static judge,1|3|0|2,3.26484567|0.53946854|-0.86838393|1.93216952,1,0.50000000,0.40000000,0.00000000,0.66666667,0.707771
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0113,Static judge,1|2|0|3,-2.23259922|2.89304313|1.23478945|0.42085426,1,0.83333333,1.00000000,1.00000000,0.00000000,0.633550
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0114,Static judge,1|0|2|3,0.92618228|1.35243566|-0.11116815|-3.13726350,1,1.00000000,1.00000000,1.00000000,0.00000000,0.921463
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0115,Static judge,2|1|0|3,-1.78036422|2.76348904|0.75744667|-0.56284196,1,0.66666667,0.80000000,0.00000000,0.33333333,0.487721
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0116,Static judge,0|2|3|1,2.03899628|-1.56177558|-0.10193658|0.08977359,1,0.83333333,0.80000000,1.00000000,0.00000000,0.870309
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0117,Static judge,3|2|1|0,-0.78257222|0.21572584|-0.04080946|0.41277392,1,0.83333333,0.80000000,1.00000000,0.00000000,1.004294
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0118,Static judge,2|3|1|0,-2.93058150|0.48010297|1.49271242|3.34410205,1,0.83333333,0.80000000,0.00000000,0.33333333,0.625116
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0119,Static judge,3|1|0|2,-0.39855396|-0.64099158|2.32327522|-0.10953412,1,0.33333333,0.40000000,0.00000000,1.00000000,0.940932
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0120,Static judge,0|3|2|1,-0.37476106|-3.80630782|-1.69691049|-0.63079169,1,1.00000000,1.00000000,1.00000000,0.00000000,0.825214
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0121,Static judge,3|1|0|2,0.51771702|-1.08155241|-0.15969860|3.72424895,1,0.66666667,0.60000000,1.00000000,0.00000000,0.636686
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0122,Static judge,3|1|0|2,-3.58254548|-0.31693703|0.26330431|1.62032870,1,0.66666667,0.80000000,1.00000000,0.00000000,0.784534
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0123,Static judge,2|1|3|0,-1.57357536|0.82288311|-1.12092579|1.11670766,1,0.50000000,0.40000000,0.00000000,0.66666667,0.834083
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0124,Static judge,0|2|1|3,3.24502476|-1.45652153|-1.78774582|0.36846081,1,0.50000000,0.60000000,1.00000000,0.00000000,0.834665
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0125,Static judge,0|1|3|2,3.12307274|-0.74811844|-3.85020999|0.22730961,1,0.83333333,0.80000000,1.00000000,0.00000000,0.753583
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0126,Static judge,1|0|2|3,0.95017559|-0.90978348|-0.51493206|-2.31099067,1,0.66666667,0.60000000,0.00000000,0.33333333,0.620719
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0127,Static judge,1|0|3|2,-3.81430277|-2.09376577|-3.82198337|-2.54993265,1,0.83333333,0.80000000,1.00000000,0.00000000,0.603411
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0128,Static judge,0|1|3|2,2.32952811|0.98537780|2.89653834|0.07208178,1,0.50000000,0.60000000,0.00000000,1.00000000,0.848163
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0129,Static judge,1|2|3|0,-2.65044053|3.96111343|-0.24335728|-0.20771306,1,0.83333333,0.80000000,1.00000000,0.00000000,0.947835
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0130,Static judge,3|1|0|2,0.02810061|-0.46117294|-1.35497613|0.10707198,1,0.83333333,0.80000000,1.00000000,0.00000000,1.357718
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0131,Static judge,1|3|2|0,-0.89594143|0.98274734|-2.97383960|1.70605653,1,0.66666667,0.80000000,0.00000000,0.33333333,0.663085
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0132,Static judge,1|0|3|2,0.98830317|-1.77319014|-1.91834168|-1.63979163,1,0.66666667,0.60000000,0.00000000,0.33333333,0.487535
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0133,Static judge,3|1|2|0,0.72025913|0.78345728|-0.06677423|-0.62813903,1,0.33333333,0.40000000,0.00000000,0.33333333,0.557117
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0134,Static judge,1|0|2|3,-0.88122057|-1.59037055|-0.61166782|-1.79764502,1,0.50000000,0.40000000,0.00000000,0.66666667,0.702024
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0135,Static judge,2|0|1|3,-0.79295934|-1.42430455|0.59054534|-1.55296128,1,1.00000000,1.00000000,1.00000000,0.00000000,0.686970
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0136,Static judge,1|3|2|0,2.77922503|2.32877998|-0.69317789|0.01294302,1,0.50000000,0.60000000,0.00000000,1.00000000,0.737923
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0137,Static judge,1|3|0|2,2.39223379|1.34174072|0.22304253|0.97683850,1,0.66666667,0.60000000,0.00000000,0.66666667,1.048761
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0138,Static judge,2|3|0|1,-1.47351837|-1.47830650|2.51331798|0.18123767,1,1.00000000,1.00000000,1.00000000,0.00000000,1.049305
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0139,Static judge,3|2|1|0,-4.38638192|0.66088738|0.22865861|2.01080666,1,0.83333333,0.80000000,1.00000000,0.00000000,0.840681
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0140,Static judge,2|0|3|1,-2.50200414|2.26397006|2.62418775|1.30351922,1,0.50000000,0.60000000,1.00000000,0.00000000,0.905422
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0141,Static judge,2|1|0|3,-0.79404962|-1.97449933|2.69562152|-3.83217890,1,0.83333333,0.80000000,1.00000000,0.00000000,0.690025
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0142,Static judge,2|3|1|0,-2.35533665|0.23162668|2.58641857|-1.30160542,1,0.83333333,0.80000000,1.00000000,0.00000000,0.637090
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0143,Static judge,1|0|2|3,-0.14980415|2.23269960|-1.81477042|-3.24280061,1,1.00000000,1.00000000,1.00000000,0.00000000,0.737471
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0144,Static judge,2|0|3|1,0.88375070|-0.50778709|0.32764811|-1.04910936,1,0.66666667,0.80000000,0.00000000,0.33333333,0.809618
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0145,Static judge,1|3|2|0,-2.34697488|2.68100947|-2.85275203|1.43917025,1,0.83333333,1.00000000,1.00000000,0.00000000,0.741094
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0146,Static judge,2|3|1|0,-2.51834043|1.38351312|-0.45939664|-0.52452030,1,0.66666667,0.60000000,0.00000000,0.66666667,0.911989
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0147,Static judge,3|2|1|0,-0.53403215|1.58983515|2.83430381|2.20360981,1,0.83333333,0.80000000,0.00000000,0.33333333,0.901181
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0148,Static judge,2|1|0|3,-2.67277679|0.78730965|1.45290903|0.17642156,1,0.83333333,1.00000000,1.00000000,0.00000000,0.654007
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0149,Static judge,2|1|3|0,-1.47875666|1.65810363|1.73081722|0.61692499,1,1.00000000,1.00000000,1.00000000,0.00000000,0.869741
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0150,Static judge,1|2|0|3,0.00708543|-0.91154531|1.10981526|-1.71028408,1,0.66666667,0.60000000,0.00000000,0.33333333,0.598855
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0151,Static judge,0|3|1|2,0.76682079|-0.11561787|-1.98359944|-1.09469234,1,0.83333333,0.80000000,1.00000000,0.00000000,0.816060
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0152,Static judge,2|0|1|3,0.29299912|-1.25086019|0.72033303|-2.06076575,1,1.00000000,1.00000000,1.00000000,0.00000000,0.986240
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0153,Static judge,3|0|2|1,-1.00265574|-2.90439005|0.68227940|-1.08234006,1,0.50000000,0.40000000,0.00000000,0.66666667,0.692903
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0154,Static judge,0|2|3|1,2.18521087|2.89878229|0.22754693|0.75488614,1,0.33333333,0.40000000,0.00000000,1.00000000,0.696461
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0155,Static judge,0|3|2|1,3.49916428|-1.12334412|-0.16961703|1.89941328,1,1.00000000,1.00000000,1.00000000,0.00000000,0.567668
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0156,Static judge,2|3|1|0,-2.74498802|-0.99366998|2.77564804|2.12045887,1,1.00000000,1.00000000,1.00000000,0.00000000,1.027756
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0157,Static judge,0|1|2|3,1.48279994|-0.34995201|-1.23951418|-0.24852849,1,0.66666667,0.80000000,1.00000000,0.00000000,0.564964
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0158,Static judge,1|0|3|2,2.31400767|3.75865808|-4.62654758|-0.55709431,1,1.00000000,1.00000000,1.00000000,0.00000000,0.778985
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0159,Static judge,2|0|1|3,1.36951478|-2.94255562|-0.98694414|-0.85076912,1,0.50000000,0.60000000,0.00000000,0.33333333,0.619420
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0000,Static tools,3|1|0|2,0.99122631|-0.13775201|-1.31143326|0.24381528,1,0.66666667,0.60000000,0.00000000,0.66666667,1.094274
SIMULATED,Collect,TD-TG2,ID,SIM-06-ID-0001,Static tools,3|0|2|1,0.47036725|-2.16771073|-1.92611374|1.45129275,1,1.00000000,1.00000000,1.00000000,0.00000000,1.015173
