provenance,setting,domain,component,input_group,delta_pp
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0121,6.748373780717993
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0122,-2.1956607322186077
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0123,8.089588553719647
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0124,6.295904509091712
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0125,-0.4882447981437296
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0126,-10.912920255500264
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0127,3.108940607042681
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0128,7.1060441657263915
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0129,3.143876301373107
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0130,-0.9132620163136316
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0131,6.197262165321218
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0132,5.0220186847840695
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0133,-6.376760106873807
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0134,5.524278671247871
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0135,-2.8560720448451216
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0136,-0.14740632486761157
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0137,7.130933676947792
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0138,5.153567541569156
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0139,-6.505469406765326
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0140,-2.256348991798526
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0141,6.972787802410413
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0142,-1.818621271995026
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0143,-13.710101123922463
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0144,-3.341801612214706
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0145,-2.0040853758462633
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0146,0.7310868431540924
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0147,16.412258087445238
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0148,-2.742044904492113
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0149,-6.948742971180326
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0150,-5.820213635415934
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0151,-1.0677327194553823
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0152,-13.634817644690848
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0153,-5.36472085037357
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0154,0.1375182621275493
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0155,-26.95766295343748
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0156,1.6884073952912455
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0157,3.290859315626265
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0158,5.7984534313103975
SIMULATED,Reuse,TD-IG1,K,SIM-ABL-1-0159,-9.174310100342193
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0000,12.140103085832894
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0001,1.538881385632478
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0002,9.887799374362597
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0003,12.009002398272314
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0004,6.082917201337088
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0005,14.927692635828524
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0006,-9.41039871112515
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0007,-1.3321697189702677
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0008,13.116111604713678
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0009,-2.8986721484916953
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0010,15.85643364812067
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0011,4.323879714880638
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0012,7.597264966443966
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0013,-9.865343909954456
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0014,0.22493107962552883
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0015,-5.4211978366556295
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0016,-8.929000432378253
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0017,4.471438026650778
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0018,4.57499967916284
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0019,-17.532439838217844
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0020,17.938430299856517
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0021,1.106411692803746
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0022,-1.1072994993958072
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0023,-1.0565733910984396
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0024,-3.58427203268892
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0025,-3.4444818034808473
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0026,-0.714174664779045
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0027,6.432003725024574
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0028,-2.5594298875229025
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0029,1.0316227830100229
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0030,0.2950968465395556
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0031,8.620183764332916
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0032,18.018755754955148
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0033,-9.216417652594549
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0034,9.110964543766856
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0035,3.7136373969064786
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0036,7.668810237696885
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0037,-4.674960179641452
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0038,3.7690573777244443
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0039,-3.6652807922872888
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0040,19.9442433461992
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0041,-2.0956605621176796
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0042,-0.10837977757393835
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0043,-12.300615529597708
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0044,3.6859562818550167
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0045,-3.905966720613798
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0046,15.97782353515289
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0047,-7.230402143256715
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0048,13.728494999133387
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0049,-1.5747079434751772
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0050,3.3798143880306912
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0051,-11.296196056382271
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0052,8.998135398452941
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0053,9.724364831008938
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0054,9.50693534151816
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0055,0.5659351140273596
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0056,0.9146459143676406
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0057,6.563154054290049
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0058,-0.2578148940959113
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0059,-3.5153884860148774
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0060,3.1018681090748856
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0061,1.558076001909769
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0062,3.80374306730689
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0063,-9.145471639177144
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0064,1.2713046066617761
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0065,4.407270249611493
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0066,0.9533140987396445
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0067,-2.882630862553636
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0068,0.10451051882813278
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0069,0.8233296284258462
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0070,-4.374165663025604
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0071,7.852283254127595
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0072,-12.001345968097578
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0073,0.8229436257493474
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0074,-1.8167486066409175
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0075,10.36670405773614
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0076,16.56322211815969
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0077,5.413501415287421
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0078,7.9506191144594105
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0079,-4.537412960588398
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0080,1.20047225074256
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0081,-3.386790266884081
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0082,-0.965046966539759
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0083,0.7267552156780122
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0084,0.6404315305105603
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0085,-7.878942258646049
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0086,-3.9143551241482384
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0087,4.36885706992072
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0088,8.025973041955442
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0089,12.255828894789143
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0090,6.915268171784096
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0091,14.380498655608028
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0092,-3.3459549558750443
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0093,-3.4340921184707054
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0094,3.2641039445685056
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0095,-0.7259272331072237
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0096,1.403800609270524
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0097,2.1304601710469586
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0098,2.2104365062515945
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0099,3.388989322498264
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0100,14.60686862924342
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0101,16.42343552608215
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0102,11.51030163208283
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0103,2.791521382344098
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0104,1.8834231533898023
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0105,10.950306138724427
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0106,1.9745722245305832
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0107,9.049076781628585
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0108,-16.887684296908617
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0109,-2.6139226879297435
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0110,-1.1124003153044302
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0111,-5.631530005422951
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0112,0.2969961702881352
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0113,3.4805518681519363
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0114,1.1192576566897972
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0115,-6.699752499909794
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0116,-9.352158265299007
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0117,-5.198523427539628
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0118,2.3887882714174564
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0119,-1.8824363247065423
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0120,9.833846402414613
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0121,2.4281895844653456
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0122,-1.1914394269265283
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0123,-4.017178642039626
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0124,-2.8499589307978623
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0125,0.4699313725521952
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0126,-1.9636987771205905
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0127,6.271938675510889
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0128,-4.2233216400745
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0129,12.857625369596837
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0130,-0.717747466687852
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0131,4.9925195142301835
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0132,-4.815168427166764
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0133,9.147875980858302
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0134,-1.165576719007309
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0135,0.03771091450899
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0136,12.275557154901906
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0137,1.5030883528688501
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0138,-1.226238345961236
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0139,-0.8477596242852141
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0140,4.71738235793941
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0141,-0.3758062647286655
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0142,7.111427982318677
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0143,0.3148876236082405
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0144,2.701691285251143
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0145,2.8419289017034597
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0146,-12.912721670717682
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0147,-2.448975933779741
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0148,5.935330231525574
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0149,-1.9831822193334596
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0150,-6.92056070976173
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0151,6.8566220587394575
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0152,5.112144036435495
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0153,1.827431947046255
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0154,13.657901189861947
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0155,3.375931927033405
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0156,8.943662194224073
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0157,1.396785025563043
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0158,-9.555644710172572
SIMULATED,Reuse,TD-IG1,V,SIM-ABL-1-0159,7.76495921120217
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0000,-1.6808327369274005
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0001,0.06727024546394267
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0002,17.806082450487203
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0003,-3.669775433807234
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0004,-5.331140806658908
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0005,3.256449984052129
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0006,-1.3673640599132133
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0007,7.769353486479691
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0008,6.272110318240677
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0009,7.989992934173428
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0010,-0.5261405945987194
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0011,11.221154824248774
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0012,-6.75074304718658
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0013,3.7715885733209067
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0014,-1.1037006845477402
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0015,-4.473135818090075
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0016,-10.068728615537362
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0017,2.8565139124177037
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0018,6.049304729359612
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0019,8.993841444155798
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0020,-9.675888283101951
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0021,3.4492646423718014
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0022,8.515262403608613
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0023,18.694039503085758
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0024,-9.658606681069994
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0025,1.4663279900177109
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0026,2.0046104465500436
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0027,15.166646850034459
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0028,17.429313717411734
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0029,4.39219055031316
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0030,6.231365791931257
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0031,-1.1417423290602997
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0032,11.31534271995135
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0033,0.8030727040564489
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0034,-4.593403694913107
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0035,7.094003000653634
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0036,-6.043751021473634
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0037,-4.645114011038494
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0038,7.775629287811002
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0039,19.26761353708786
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0040,-2.267861983719599
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0041,-5.58426797502333
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0042,4.074785343062795
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0043,0.7663730501954511
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0044,3.2901495701322205
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0045,-0.3182328199927067
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0046,9.400157383550521
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0047,-5.889018309155212
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0048,-5.83367037952671
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0049,-2.680791332416134
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0050,1.8036080981195617
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0051,-1.5315478413998447
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0052,5.67197974653443
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0053,13.544084302390731
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0054,5.746419190102983
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0055,-9.98312102362707
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0056,-0.3827825013892272
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0057,8.524344464998192
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0058,-1.625022688602467
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0059,6.0984169600702645
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0060,6.5158333663625045
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0061,8.204005918668697
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0062,8.954060266762738
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0063,11.58136762440005
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0064,-6.934279955225788
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0065,-0.9556342672934992
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0066,0.8954771513529094
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0067,16.70675639079709
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0068,-5.710034116105684
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0069,15.59315506256356
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0070,11.21871528586457
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0071,9.974929786809541
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0072,4.74352500733219
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0073,-2.270977089775627
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0074,7.377815886381784
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0075,5.185648256276696
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0076,14.939649028059126
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0077,12.266391321911549
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0078,3.465765885317945
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0079,2.4193641382974236
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0080,6.6835560990447656
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0081,-3.702339692121127
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0082,13.207471784367675
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0083,-0.8172626841438437
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0084,9.703459106755126
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0085,12.329365361231009
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0086,3.2811802014417424
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0087,-1.5811777255701056
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0088,0.7934122309172147
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0089,-0.6204032349037867
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0090,11.097942595031277
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0091,2.133567668096831
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0092,0.8536725782345762
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0093,1.1539089966131755
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0094,5.8707376608270705
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0095,15.11638726710396
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0096,-1.3966719322564867
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0097,3.7611020959199437
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0098,4.050286803617855
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0099,4.575700389252712
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0100,-2.055685200944991
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0101,-0.03154428505107498
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0102,-8.561467443151601
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0103,5.4931976303425625
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0104,6.644770185262462
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0105,-3.6619029405524426
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0106,13.953734579618054
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0107,7.118900693283006
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0108,13.357287156430015
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0109,-2.520975290001447
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0110,7.565464220511518
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0111,0.011586381885476893
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0112,8.88504957502797
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0113,2.253906504908278
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0114,-4.6833445364223465
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0115,3.878948268808668
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0116,9.96868057170631
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0117,1.1194169719582623
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0118,6.908843559425003
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0119,0.889839830664815
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0120,11.03501885162906
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0121,9.487765733136495
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0122,1.5355519624706133
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0123,5.642183522977165
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0124,3.819510356783657
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0125,1.9807991080493799
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0126,5.182161706253054
SIMULATED,Reuse,TD-IG1,T,SIM-ABL-1-0127,5.406771556012902
